#date+time,005-atp
"07-06-2011 1500",28.9
"07-06-2011 1600",29.1
"07-06-2011 1700",29.7
"07-06-2011 1800",29.3
"07-06-2011 1900",29.2
"07-06-2011 2000",29.0
"07-06-2011 2100",29.2
"07-06-2011 2200",29.3
"07-06-2011 2300",29.8
"07-07-2011 0000",29.7
"07-07-2011 0100",29.1
"07-07-2011 0200",28.9
"07-07-2011 0300",28.6
"07-07-2011 0400",28.5
"07-07-2011 0500",28.2
"07-07-2011 0600",28.2
"07-07-2011 0700",28.0
"07-07-2011 0800",28.0
"07-07-2011 0900",28.0
"07-07-2011 1000",27.9
"07-07-2011 1100",27.3
"07-07-2011 1200",26.7
"07-07-2011 1300",26.7
"07-07-2011 1400",27.7
"07-07-2011 1500",28.7
"07-07-2011 1600",29.1
"07-07-2011 1700",29.5
"07-07-2011 1800",29.8
"07-07-2011 1900",29.2
"07-07-2011 2000",29.3
"07-07-2011 2100",29.6
"07-07-2011 2200",29.8
"07-07-2011 2300",29.4
"07-08-2011 0000",29.7
"07-08-2011 0100",29.2
"07-08-2011 0200",29.1
"07-08-2011 0300",28.8
"07-08-2011 0400",28.7
"07-08-2011 0500",28.6
"07-08-2011 0600",28.5
"07-08-2011 0700",28.4
"07-08-2011 0800",28.3
"07-08-2011 0900",27.9
"07-08-2011 1000",27.5
"07-08-2011 1100",27.4
"07-08-2011 1200",27.3
"07-08-2011 1300",28.0
"07-08-2011 1400",28.5
"07-08-2011 1500",28.2
"07-08-2011 1600",29.4
"07-08-2011 1700",30.4
"07-08-2011 1800",30.8
"07-08-2011 1900",29.9
"07-08-2011 2000",29.6
"07-08-2011 2100",29.9
"07-08-2011 2200",29.8
"07-08-2011 2300",29.6
"07-09-2011 0000",29.7
"07-09-2011 0100",29.4
"07-09-2011 0200",29.1
"07-09-2011 0300",28.8
"07-09-2011 0400",28.8
"07-09-2011 0500",28.6
"07-09-2011 0600",28.4
"07-09-2011 0700",28.5
"07-09-2011 0800",28.3
"07-09-2011 0900",28.0
"07-09-2011 1000",27.8
"07-09-2011 1100",27.7
"07-09-2011 1200",28.0
"07-09-2011 1300",28.8
"07-09-2011 1400",29.3
"07-09-2011 1500",29.8
"07-09-2011 1600",29.9
"07-09-2011 1700",29.9
"07-09-2011 1800",30.4
"07-09-2011 1900",30.2
"07-09-2011 2000",30.2
"07-09-2011 2100",30.0
"07-09-2011 2200",29.8
"07-09-2011 2300",29.6
"07-10-2011 0000",29.7
"07-10-2011 0100",29.4
"07-10-2011 0200",29.3
"07-10-2011 0300",29.3
"07-10-2011 0400",29.2
"07-10-2011 0500",29.1
"07-10-2011 0600",29.0
"07-10-2011 0700",28.9
"07-10-2011 0800",28.7
"07-10-2011 0900",28.7
"07-10-2011 1000",26.8
"07-10-2011 1100",28.1
"07-10-2011 1200",28.2
"07-10-2011 1300",28.9
"07-10-2011 1400",28.7
"07-10-2011 1500",29.4
"07-10-2011 1600",29.8
"07-10-2011 1700",30.2
"07-10-2011 1800",30.0
"07-10-2011 1900",30.1
"07-10-2011 2000",30.3
"07-10-2011 2100",30.3
"07-10-2011 2200",30.0
"07-10-2011 2300",30.0
"07-11-2011 0000",29.8
"07-11-2011 0100",29.5
"07-11-2011 0200",29.3
"07-11-2011 0300",29.2
"07-11-2011 0400",29.1
"07-11-2011 0500",29.0
"07-11-2011 0600",28.9
"07-11-2011 0700",28.8
"07-11-2011 0800",28.6
"07-11-2011 0900",28.6
"07-11-2011 1000",28.4
"07-11-2011 1100",28.1
"07-11-2011 1200",27.9
"07-11-2011 1300",28.3
"07-11-2011 1400",29.3
"07-11-2011 1500",30.1
"07-11-2011 1600",29.7
"07-11-2011 1700",30.1
"07-11-2011 1800",29.5
"07-11-2011 1900",30.0
"07-11-2011 2000",29.6
"07-11-2011 2100",30.1
"07-11-2011 2200",29.8
"07-11-2011 2300",30.1
"07-12-2011 0000",30.1
"07-12-2011 0100",29.7
"07-12-2011 0200",29.4
"07-12-2011 0300",29.1
"07-12-2011 0400",29.1
"07-12-2011 0500",29.0
"07-12-2011 0600",28.8
"07-12-2011 0700",28.7
"07-12-2011 0800",28.4
"07-12-2011 0900",28.1
"07-12-2011 1000",28.0
"07-12-2011 1100",27.8
"07-12-2011 1200",27.8
"07-12-2011 1300",28.4
"07-12-2011 1400",29.3
"07-12-2011 1500",29.3
"07-12-2011 1600",29.7
"07-12-2011 1700",30.2
"07-12-2011 1800",30.0
"07-12-2011 1900",29.9
"07-12-2011 2000",30.8
"07-12-2011 2100",30.4
"07-12-2011 2200",30.3
"07-12-2011 2300",30.1
"07-13-2011 0000",29.9
"07-13-2011 0100",29.3
"07-13-2011 0200",29.1
"07-13-2011 0300",29.0
"07-13-2011 0400",28.9
"07-13-2011 0500",28.8
"07-13-2011 0600",28.6
"07-13-2011 0700",28.5
"07-13-2011 0800",28.2
"07-13-2011 0900",27.8
"07-13-2011 1000",27.4
"07-13-2011 1100",27.3
"07-13-2011 1200",27.5
"07-13-2011 1300",27.7
"07-13-2011 1400",28.7
"07-13-2011 1500",29.2
"07-13-2011 1600",30.1
"07-13-2011 1700",29.9
"07-13-2011 1800",30.3
"07-13-2011 1900",30.1
"07-13-2011 2000",30.0
"07-13-2011 2100",30.4
"07-13-2011 2200",30.4
"07-13-2011 2300",29.9
"07-14-2011 0000",29.8
"07-14-2011 0100",29.1
"07-14-2011 0200",28.9
"07-14-2011 0300",28.7
"07-14-2011 0400",28.6
"07-14-2011 0500",28.4
"07-14-2011 0600",28.4
"07-14-2011 0700",28.2
"07-14-2011 0800",27.9
"07-14-2011 0900",27.7
"07-14-2011 1000",27.5
"07-14-2011 1100",27.5
"07-14-2011 1200",27.6
"07-14-2011 1300",28.2
"07-14-2011 1400",28.8
"07-14-2011 1500",29.4
"07-14-2011 1600",30.1
"07-14-2011 1700",29.8
"07-14-2011 1800",29.8
"07-14-2011 1900",29.8
"07-14-2011 2000",29.4
"07-14-2011 2100",30.0
"07-14-2011 2200",29.9
"07-14-2011 2300",30.1
"07-15-2011 0000",29.5
"07-15-2011 0100",29.0
"07-15-2011 0200",28.8
"07-15-2011 0300",28.6
"07-15-2011 0400",28.5
"07-15-2011 0500",28.5
"07-15-2011 0600",28.4
"07-15-2011 0700",28.2
"07-15-2011 0800",27.8
"07-15-2011 0900",27.7
"07-15-2011 1000",27.5
"07-15-2011 1100",27.4
"07-15-2011 1200",27.3
"07-15-2011 1300",27.8
"07-15-2011 1400",28.2
"07-15-2011 1500",28.7
"07-15-2011 1600",28.9
"07-15-2011 1700",29.7
"07-15-2011 1800",29.4
"07-15-2011 1900",29.7
"07-15-2011 2000",29.4
"07-15-2011 2100",29.1
"07-15-2011 2200",29.4
"07-15-2011 2300",29.4
"07-16-2011 0000",29.4
"07-16-2011 0100",28.6
"07-16-2011 0200",28.3
"07-16-2011 0300",28.3
"07-16-2011 0400",28.2
"07-16-2011 0500",27.9
"07-16-2011 0600",27.9
"07-16-2011 0700",27.8
"07-16-2011 0800",27.6
"07-16-2011 0900",27.5
"07-16-2011 1000",27.4
"07-16-2011 1100",27.4
"07-16-2011 1200",27.3
"07-16-2011 1300",27.7
"07-16-2011 1400",28.4
"07-16-2011 1500",29.4
"07-16-2011 1600",29.8
"07-16-2011 1700",30.2
"07-16-2011 1800",29.7
"07-16-2011 1900",29.9
"07-16-2011 2000",29.7
"07-16-2011 2100",29.8
"07-16-2011 2200",30.2
"07-16-2011 2300",30.1
"07-17-2011 0000",29.5
"07-17-2011 0100",29.1
"07-17-2011 0200",28.6
"07-17-2011 0300",28.5
"07-17-2011 0400",28.3
"07-17-2011 0500",28.1
"07-17-2011 0600",27.9
"07-17-2011 0700",27.7
"07-17-2011 0800",27.2
"07-17-2011 0900",27.1
"07-17-2011 1000",26.9
"07-17-2011 1100",27.0
"07-17-2011 1200",27.1
"07-17-2011 1300",27.9
"07-17-2011 1400",29.0
"07-17-2011 1500",29.1
"07-17-2011 1600",29.0
"07-17-2011 1700",29.2
"07-17-2011 1800",29.7
"07-17-2011 1900",29.5
"07-17-2011 2000",29.2
"07-17-2011 2100",29.7
"07-17-2011 2200",30.1
"07-17-2011 2300",29.9
"07-18-2011 0000",29.7
"07-18-2011 0100",29.1
"07-18-2011 0200",28.8
"07-18-2011 0300",28.5
"07-18-2011 0400",28.6
"07-18-2011 0500",28.3
"07-18-2011 0600",28.2
"07-18-2011 0700",28.0
"07-18-2011 0800",27.7
"07-18-2011 0900",27.5
"07-18-2011 1000",27.3
"07-18-2011 1100",27.1
"07-18-2011 1200",27.1
"07-18-2011 1300",27.4
"07-18-2011 1400",28.1
"07-18-2011 1500",29.0
"07-18-2011 1600",29.4
"07-18-2011 1700",29.6
"07-18-2011 1800",30.0
"07-18-2011 1900",29.9
"07-18-2011 2000",30.2
"07-18-2011 2100",29.9
"07-18-2011 2200",29.4
"07-18-2011 2300",29.4
"07-19-2011 0000",29.5
"07-19-2011 0100",29.1
"07-19-2011 0200",28.6
"07-19-2011 0300",28.5
"07-19-2011 0400",28.3
"07-19-2011 0500",28.1
"07-19-2011 0600",27.9
"07-19-2011 0700",27.7
"07-19-2011 0800",27.6
"07-19-2011 0900",27.4
"07-19-2011 1000",27.3
"07-19-2011 1100",27.0
"07-19-2011 1200",27.1
"07-19-2011 1300",27.7
"07-19-2011 1400",28.6
"07-19-2011 1500",29.2
"07-19-2011 1600",30.0
"07-19-2011 1700",30.2
"07-19-2011 1800",29.8
"07-19-2011 1900",29.9
"07-19-2011 2000",29.7
"07-19-2011 2100",29.7
"07-19-2011 2200",29.7
"07-19-2011 2300",29.3
"07-20-2011 0000",29.1
"07-20-2011 0100",29.0
"07-20-2011 0200",28.8
"07-20-2011 0300",28.8
"07-20-2011 0400",28.5
"07-20-2011 0500",28.3
"07-20-2011 0600",28.2
"07-20-2011 0700",28.1
"07-20-2011 0800",28.0
"07-20-2011 0900",27.4
"07-20-2011 1000",27.4
"07-20-2011 1100",27.2
"07-20-2011 1200",27.2
"07-20-2011 1300",27.5
"07-20-2011 1400",28.3
"07-20-2011 1500",28.8
"07-20-2011 1600",29.5
"07-20-2011 1700",29.3
"07-20-2011 1800",29.5
"07-20-2011 1900",30.2
"07-20-2011 2000",30.4
"07-20-2011 2100",30.1
"07-20-2011 2200",30.0
"07-20-2011 2300",29.8
"07-21-2011 0000",29.3
"07-21-2011 0100",28.8
"07-21-2011 0200",28.5
"07-21-2011 0300",28.3
"07-21-2011 0400",28.1
"07-21-2011 0500",28.1
"07-21-2011 0600",27.9
"07-21-2011 0700",27.7
"07-21-2011 0800",27.5
"07-21-2011 0900",27.3
"07-21-2011 1000",27.2
"07-21-2011 1100",27.2
"07-21-2011 1200",27.2
"07-21-2011 1300",27.9
"07-21-2011 1400",28.6
"07-21-2011 1500",29.5
"07-21-2011 1600",29.6
"07-21-2011 1700",30.0
"07-21-2011 1800",30.4
"07-21-2011 1900",30.3
"07-21-2011 2000",30.2
"07-21-2011 2100",30.8
"07-21-2011 2200",30.0
"07-21-2011 2300",30.3
"07-22-2011 0000",29.7
"07-22-2011 0100",29.0
"07-22-2011 0200",28.7
"07-22-2011 0300",28.5
"07-22-2011 0400",28.5
"07-22-2011 0500",28.3
"07-22-2011 0600",28.2
"07-22-2011 0700",28.1
"07-22-2011 0800",28.0
"07-22-2011 0900",27.9
"07-22-2011 1000",27.9
"07-22-2011 1100",27.8
"07-22-2011 1200",27.7
"07-22-2011 1300",28.2
"07-22-2011 1400",28.9
"07-22-2011 1500",29.3
"07-22-2011 1600",29.7
"07-22-2011 1700",30.0
"07-22-2011 1800",30.2
"07-22-2011 1900",30.4
"07-22-2011 2000",30.6
"07-22-2011 2100",29.9
"07-22-2011 2200",30.3
"07-22-2011 2300",29.9
"07-23-2011 0000",29.5
"07-23-2011 0100",29.2
"07-23-2011 0200",28.7
"07-23-2011 0300",28.4
"07-23-2011 0400",28.3
"07-23-2011 0500",28.3
"07-23-2011 0600",28.2
"07-23-2011 0700",28.1
"07-23-2011 0800",27.9
"07-23-2011 0900",27.9
"07-23-2011 1000",27.7
"07-23-2011 1100",27.6
"07-23-2011 1200",27.4
"07-23-2011 1300",27.9
"07-23-2011 1400",28.6
"07-23-2011 1500",29.2
"07-23-2011 1600",29.4
"07-23-2011 1700",29.8
"07-23-2011 1800",30.0
"07-23-2011 1900",29.7
"07-23-2011 2000",30.5
"07-23-2011 2100",30.3
"07-23-2011 2200",30.2
"07-23-2011 2300",30.3
"07-24-2011 0000",29.5
"07-24-2011 0100",29.0
"07-24-2011 0200",28.7
"07-24-2011 0300",28.6
"07-24-2011 0400",28.5
"07-24-2011 0500",28.3
"07-24-2011 0600",28.2
"07-24-2011 0700",27.9
"07-24-2011 0800",27.8
"07-24-2011 0900",27.7
"07-24-2011 1000",27.5
"07-24-2011 1100",27.3
"07-24-2011 1200",27.2
"07-24-2011 1300",27.7
"07-24-2011 1400",28.5
"07-24-2011 1500",29.1
"07-24-2011 1600",29.7
"07-24-2011 1700",30.0
"07-24-2011 1800",30.3
"07-24-2011 1900",30.4
"07-24-2011 2000",30.0
"07-24-2011 2100",29.8
"07-24-2011 2200",29.8
"07-24-2011 2300",29.7
"07-25-2011 0000",29.3
"07-25-2011 0100",28.9
"07-25-2011 0200",28.2
"07-25-2011 0300",28.1
"07-25-2011 0400",28.0
"07-25-2011 0500",27.9
"07-25-2011 0600",27.7
"07-25-2011 0700",27.4
"07-25-2011 0800",27.3
"07-25-2011 0900",27.2
"07-25-2011 1000",27.1
"07-25-2011 1100",27.0
"07-25-2011 1200",26.9
"07-25-2011 1300",27.4
"07-25-2011 1400",28.5
"07-25-2011 1500",29.5
"07-25-2011 1600",29.9
"07-25-2011 1700",29.9
"07-25-2011 1800",29.6
"07-25-2011 1900",30.0
"07-25-2011 2000",30.1
"07-25-2011 2100",30.1
"07-25-2011 2200",29.8
"07-25-2011 2300",29.4
"07-26-2011 0000",29.2
"07-26-2011 0100",28.7
"07-26-2011 0200",28.3
"07-26-2011 0300",28.1
"07-26-2011 0400",28.0
"07-26-2011 0500",27.9
"07-26-2011 0600",27.6
"07-26-2011 0700",27.3
"07-26-2011 0800",27.1
"07-26-2011 0900",27.0
"07-26-2011 1000",26.9
"07-26-2011 1100",26.8
"07-26-2011 1200",26.7
"07-26-2011 1300",27.4
"07-26-2011 1400",28.3
"07-26-2011 1500",29.1
"07-26-2011 1600",29.3
"07-26-2011 1700",30.0
"07-26-2011 1800",29.9
"07-26-2011 1900",29.2
"07-26-2011 2000",29.7
"07-26-2011 2100",29.7
"07-26-2011 2200",29.6
"07-26-2011 2300",29.3
"07-27-2011 0000",29.3
"07-27-2011 0100",28.8
"07-27-2011 0200",28.3
"07-27-2011 0300",28.0
"07-27-2011 0400",27.9
"07-27-2011 0500",27.7
"07-27-2011 0600",27.6
"07-27-2011 0700",27.3
"07-27-2011 0800",27.0
"07-27-2011 0900",26.9
"07-27-2011 1000",27.0
"07-27-2011 1100",26.9
"07-27-2011 1200",26.8
"07-27-2011 1300",27.2
"07-27-2011 1400",27.9
"07-27-2011 1500",29.0
"07-27-2011 1600",29.7
"07-27-2011 1700",29.9
"07-27-2011 1800",30.2
"07-27-2011 1900",29.9
"07-27-2011 2000",30.4
"07-27-2011 2100",29.9
"07-27-2011 2200",29.7
"07-27-2011 2300",29.5
"07-28-2011 0000",29.1
"07-28-2011 0100",28.8
"07-28-2011 0200",28.5
"07-28-2011 0300",28.3
"07-28-2011 0400",28.1
"07-28-2011 0500",28.0
"07-28-2011 0600",27.9
"07-28-2011 0700",27.7
"07-28-2011 0800",27.4
"07-28-2011 0900",27.2
"07-28-2011 1000",27.1
"07-28-2011 1100",27.0
"07-28-2011 1200",27.0
"07-28-2011 1300",27.6
"07-28-2011 1400",28.5
"07-28-2011 1500",29.2
"07-28-2011 1600",29.6
"07-28-2011 1700",29.5
"07-28-2011 1800",29.3
"07-28-2011 1900",29.6
"07-28-2011 2000",29.7
"07-28-2011 2100",29.3
"07-28-2011 2200",29.7
"07-28-2011 2300",29.5
"07-29-2011 0000",29.3
"07-29-2011 0100",28.9
"07-29-2011 0200",28.7
"07-29-2011 0300",28.7
"07-29-2011 0400",28.7
"07-29-2011 0500",28.5
"07-29-2011 0600",28.1
"07-29-2011 0700",28.1
"07-29-2011 0800",28.1
"07-29-2011 0900",28.0
"07-29-2011 1000",27.8
"07-29-2011 1100",28.0
"07-29-2011 1200",27.7
"07-29-2011 1300",28.5
"07-29-2011 1400",29.3
"07-29-2011 1500",29.4
"07-29-2011 1600",30.3
"07-29-2011 1700",29.4
"07-29-2011 1800",30.0
"07-29-2011 1900",29.1
"07-29-2011 2000",29.6
"07-29-2011 2100",29.4
"07-29-2011 2200",28.9
"07-29-2011 2300",28.8
"07-30-2011 0000",28.4
"07-30-2011 0100",28.2
"07-30-2011 0200",28.1
"07-30-2011 0300",27.6
"07-30-2011 0400",27.1
"07-30-2011 0500",26.8
"07-30-2011 0600",26.2
"07-30-2011 0700",27.2
"07-30-2011 0800",27.3
"07-30-2011 0900",27.6
"07-30-2011 1000",27.6
"07-30-2011 1100",27.6
"07-30-2011 1200",27.6
"07-30-2011 1300",28.2
"07-30-2011 1400",28.7
"07-30-2011 1500",29.0
"07-30-2011 1600",29.6
"07-30-2011 1700",29.3
"07-30-2011 1800",29.8
"07-30-2011 1900",30.5
"07-30-2011 2000",29.8
"07-30-2011 2100",30.3
"07-30-2011 2200",30.1
"07-30-2011 2300",29.6
"07-31-2011 0000",29.6
"07-31-2011 0100",29.3
"07-31-2011 0200",29.0
"07-31-2011 0300",28.8
"07-31-2011 0400",28.6
"07-31-2011 0500",28.6
"07-31-2011 0600",28.6
"07-31-2011 0700",28.4
"07-31-2011 0800",28.3
"07-31-2011 0900",28.3
"07-31-2011 1000",28.4
"07-31-2011 1100",28.3
"07-31-2011 1200",28.2
"07-31-2011 1300",28.7
"07-31-2011 1400",29.4
"07-31-2011 1500",29.5
"07-31-2011 1600",29.9
"07-31-2011 1700",29.4
"07-31-2011 1800",29.4
"07-31-2011 1900",29.4
"07-31-2011 2000",29.8
"07-31-2011 2100",29.6
"07-31-2011 2200",29.9
"07-31-2011 2300",29.7
"08-01-2011 0000",29.7
"08-01-2011 0100",29.3
"08-01-2011 0200",29.2
"08-01-2011 0300",29.0
"08-01-2011 0400",28.8
"08-01-2011 0500",28.7
"08-01-2011 0600",28.5
"08-01-2011 0700",28.4
"08-01-2011 0800",28.3
"08-01-2011 0900",28.0
"08-01-2011 1000",27.8
"08-01-2011 1100",27.7
"08-01-2011 1200",27.4
"08-01-2011 1300",27.6
"08-01-2011 1400",27.9
"08-01-2011 1500",29.3
"08-01-2011 1600",30.1
"08-01-2011 1700",29.3
"08-01-2011 1800",29.6
"08-01-2011 1900",29.9
"08-01-2011 2000",29.9
"08-01-2011 2100",30.4
"08-01-2011 2200",29.4
"08-01-2011 2300",29.8
"08-02-2011 0000",30.0
"08-02-2011 0100",29.5
"08-02-2011 0200",29.2
"08-02-2011 0300",29.1
"08-02-2011 0400",28.9
"08-02-2011 0500",28.8
"08-02-2011 0600",28.6
"08-02-2011 0700",28.3
"08-02-2011 0800",28.2
"08-02-2011 0900",28.1
"08-02-2011 1000",28.1
"08-02-2011 1100",28.0
"08-02-2011 1200",27.9
"08-02-2011 1300",28.3
"08-02-2011 1400",28.7
"08-02-2011 1500",29.6
"08-02-2011 1600",30.8
"08-02-2011 1700",31.0
"08-02-2011 1800",30.5
"08-02-2011 1900",NA
"08-02-2011 2000",NA
"08-02-2011 2100",NA
"08-02-2011 2200",NA
"08-02-2011 2300",NA
"08-03-2011 0000",NA
"08-03-2011 0100",NA
"08-03-2011 0200",NA
"08-03-2011 0300",NA
"08-03-2011 0400",NA
"08-03-2011 0500",NA
"08-03-2011 0600",NA
"08-03-2011 0700",NA
"08-03-2011 0800",NA
"08-03-2011 0900",NA
"08-03-2011 1000",NA
"08-03-2011 1100",NA
"08-03-2011 1200",NA
"08-03-2011 1300",NA
"08-03-2011 1400",NA
"08-03-2011 1500",NA
"08-03-2011 1600",NA
"08-03-2011 1700",NA
"08-03-2011 1800",NA
"08-03-2011 1900",NA
"08-03-2011 2000",NA
"08-03-2011 2100",NA
"08-03-2011 2200",NA
"08-03-2011 2300",NA
"08-04-2011 0000",NA
"08-04-2011 0100",NA
"08-04-2011 0200",NA
"08-04-2011 0300",NA
"08-04-2011 0400",NA
"08-04-2011 0500",NA
"08-04-2011 0600",NA
"08-04-2011 0700",NA
"08-04-2011 0800",NA
"08-04-2011 0900",NA
"08-04-2011 1000",NA
"08-04-2011 1100",NA
"08-04-2011 1200",NA
"08-04-2011 1300",NA
"08-04-2011 1400",NA
"08-04-2011 1500",NA
"08-04-2011 1600",NA
"08-04-2011 1700",NA
"08-04-2011 1800",NA
"08-04-2011 1900",NA
"08-04-2011 2000",NA
"08-04-2011 2100",NA
"08-04-2011 2200",NA
"08-04-2011 2300",NA
"08-05-2011 0000",NA
"08-05-2011 0100",NA
"08-05-2011 0200",NA
"08-05-2011 0300",NA
"08-05-2011 0400",NA
"08-05-2011 0500",NA
"08-05-2011 0600",NA
"08-05-2011 0700",NA
"08-05-2011 0800",NA
"08-05-2011 0900",NA
"08-05-2011 1000",NA
"08-05-2011 1100",NA
"08-05-2011 1200",NA
"08-05-2011 1300",NA
"08-05-2011 1400",NA
"08-05-2011 1500",NA
"08-05-2011 1600",NA
"08-05-2011 1700",NA
"08-05-2011 1800",NA
"08-05-2011 1900",NA
"08-05-2011 2000",NA
"08-05-2011 2100",NA
"08-05-2011 2200",NA
"08-05-2011 2300",NA
"08-06-2011 0000",NA
"08-06-2011 0100",NA
"08-06-2011 0200",NA
"08-06-2011 0300",NA
"08-06-2011 0400",NA
"08-06-2011 0500",NA
"08-06-2011 0600",NA
"08-06-2011 0700",NA
"08-06-2011 0800",NA
"08-06-2011 0900",NA
"08-06-2011 1000",NA
"08-06-2011 1100",NA
"08-06-2011 1200",NA
"08-06-2011 1300",NA
"08-06-2011 1400",NA
"08-06-2011 1500",NA
"08-06-2011 1600",NA
"08-06-2011 1700",NA
"08-06-2011 1800",NA
"08-06-2011 1900",NA
"08-06-2011 2000",NA
"08-06-2011 2100",NA
"08-06-2011 2200",NA
"08-06-2011 2300",NA
"08-07-2011 0000",NA
"08-07-2011 0100",NA
"08-07-2011 0200",NA
"08-07-2011 0300",NA
"08-07-2011 0400",NA
"08-07-2011 0500",NA
"08-07-2011 0600",NA
"08-07-2011 0700",NA
"08-07-2011 0800",NA
"08-07-2011 0900",NA
"08-07-2011 1000",NA
"08-07-2011 1100",NA
"08-07-2011 1200",NA
"08-07-2011 1300",NA
"08-07-2011 1400",NA
"08-07-2011 1500",NA
"08-07-2011 1600",NA
"08-07-2011 1700",NA
"08-07-2011 1800",NA
"08-07-2011 1900",NA
"08-07-2011 2000",NA
"08-07-2011 2100",NA
"08-07-2011 2200",NA
"08-07-2011 2300",NA
"08-08-2011 0000",NA
"08-08-2011 0100",NA
"08-08-2011 0200",NA
"08-08-2011 0300",NA
"08-08-2011 0400",NA
"08-08-2011 0500",NA
"08-08-2011 0600",NA
"08-08-2011 0700",NA
"08-08-2011 0800",NA
"08-08-2011 0900",NA
"08-08-2011 1000",NA
"08-08-2011 1100",NA
"08-08-2011 1200",NA
"08-08-2011 1300",NA
"08-08-2011 1400",NA
"08-08-2011 1500",NA
"08-08-2011 1600",NA
"08-08-2011 1700",NA
"08-08-2011 1800",NA
"08-08-2011 1900",NA
"08-08-2011 2000",NA
"08-08-2011 2100",NA
"08-08-2011 2200",NA
"08-08-2011 2300",NA
"08-09-2011 0000",NA
"08-09-2011 0100",NA
"08-09-2011 0200",NA
"08-09-2011 0300",NA
"08-09-2011 0400",NA
"08-09-2011 0500",NA
"08-09-2011 0600",NA
"08-09-2011 0700",NA
"08-09-2011 0800",NA
"08-09-2011 0900",NA
"08-09-2011 1000",NA
"08-09-2011 1100",NA
"08-09-2011 1200",NA
"08-09-2011 1300",NA
"08-09-2011 1400",NA
"08-09-2011 1500",NA
"08-09-2011 1600",NA
"08-09-2011 1700",NA
"08-09-2011 1800",NA
"08-09-2011 1900",NA
"08-09-2011 2000",NA
"08-09-2011 2100",NA
"08-09-2011 2200",NA
"08-09-2011 2300",NA
"08-10-2011 0000",NA
"08-10-2011 0100",NA
"08-10-2011 0200",NA
"08-10-2011 0300",NA
"08-10-2011 0400",NA
"08-10-2011 0500",NA
"08-10-2011 0600",NA
"08-10-2011 0700",NA
"08-10-2011 0800",NA
"08-10-2011 0900",NA
"08-10-2011 1000",NA
"08-10-2011 1100",NA
"08-10-2011 1200",NA
"08-10-2011 1300",NA
"08-10-2011 1400",NA
"08-10-2011 1500",NA
"08-10-2011 1600",NA
"08-10-2011 1700",NA
"08-10-2011 1800",NA
"08-10-2011 1900",NA
"08-10-2011 2000",NA
"08-10-2011 2100",NA
"08-10-2011 2200",NA
"08-10-2011 2300",NA
"08-11-2011 0000",NA
"08-11-2011 0100",NA
"08-11-2011 0200",NA
"08-11-2011 0300",NA
"08-11-2011 0400",NA
"08-11-2011 0500",NA
"08-11-2011 0600",NA
"08-11-2011 0700",NA
"08-11-2011 0800",NA
"08-11-2011 0900",NA
"08-11-2011 1000",NA
"08-11-2011 1100",NA
"08-11-2011 1200",NA
"08-11-2011 1300",NA
"08-11-2011 1400",NA
"08-11-2011 1500",NA
"08-11-2011 1600",NA
"08-11-2011 1700",NA
"08-11-2011 1800",NA
"08-11-2011 1900",NA
"08-11-2011 2000",NA
"08-11-2011 2100",NA
"08-11-2011 2200",NA
"08-11-2011 2300",NA
"08-12-2011 0000",NA
"08-12-2011 0100",NA
"08-12-2011 0200",NA
"08-12-2011 0300",NA
"08-12-2011 0400",NA
"08-12-2011 0500",NA
"08-12-2011 0600",NA
"08-12-2011 0700",NA
"08-12-2011 0800",NA
"08-12-2011 0900",NA
"08-12-2011 1000",NA
"08-12-2011 1100",NA
"08-12-2011 1200",NA
"08-12-2011 1300",NA
"08-12-2011 1400",NA
"08-12-2011 1500",NA
"08-12-2011 1600",NA
"08-12-2011 1700",NA
"08-12-2011 1800",NA
"08-12-2011 1900",NA
"08-12-2011 2000",NA
"08-12-2011 2100",NA
"08-12-2011 2200",NA
"08-12-2011 2300",NA
"08-13-2011 0000",NA
"08-13-2011 0100",NA
"08-13-2011 0200",NA
"08-13-2011 0300",NA
"08-13-2011 0400",NA
"08-13-2011 0500",NA
"08-13-2011 0600",NA
"08-13-2011 0700",NA
"08-13-2011 0800",NA
"08-13-2011 0900",NA
"08-13-2011 1000",NA
"08-13-2011 1100",NA
"08-13-2011 1200",NA
"08-13-2011 1300",NA
"08-13-2011 1400",NA
"08-13-2011 1500",NA
"08-13-2011 1600",NA
"08-13-2011 1700",NA
"08-13-2011 1800",NA
"08-13-2011 1900",NA
"08-13-2011 2000",NA
"08-13-2011 2100",NA
"08-13-2011 2200",NA
"08-13-2011 2300",NA
"08-14-2011 0000",NA
"08-14-2011 0100",NA
"08-14-2011 0200",NA
"08-14-2011 0300",NA
"08-14-2011 0400",NA
"08-14-2011 0500",NA
"08-14-2011 0600",NA
"08-14-2011 0700",NA
"08-14-2011 0800",NA
"08-14-2011 0900",NA
"08-14-2011 1000",NA
"08-14-2011 1100",NA
"08-14-2011 1200",NA
"08-14-2011 1300",NA
"08-14-2011 1400",NA
"08-14-2011 1500",NA
"08-14-2011 1600",NA
"08-14-2011 1700",NA
"08-14-2011 1800",NA
"08-14-2011 1900",NA
"08-14-2011 2000",NA
"08-14-2011 2100",NA
"08-14-2011 2200",NA
"08-14-2011 2300",NA
"08-15-2011 0000",NA
"08-15-2011 0100",NA
"08-15-2011 0200",NA
"08-15-2011 0300",NA
"08-15-2011 0400",NA
"08-15-2011 0500",NA
"08-15-2011 0600",NA
