#date+time,068-atp
"03-30-2023 0600",NA
"03-30-2023 0700",NA
"03-30-2023 0800",NA
"03-30-2023 0900",NA
"03-30-2023 1000",NA
"03-30-2023 1100",NA
"03-30-2023 1200",NA
"03-30-2023 1300",NA
"03-30-2023 1400",NA
"03-30-2023 1500",NA
"03-30-2023 1600",NA
"03-30-2023 1700",NA
"03-30-2023 1800",NA
"03-30-2023 1900",NA
"03-30-2023 2000",NA
"03-30-2023 2100",NA
"03-30-2023 2200",NA
"03-30-2023 2300",NA
"03-31-2023 0000",NA
"03-31-2023 0100",NA
"03-31-2023 0200",NA
"03-31-2023 0300",NA
"03-31-2023 0400",NA
"03-31-2023 0500",NA
"03-31-2023 0600",NA
"03-31-2023 0700",NA
"03-31-2023 0800",NA
"03-31-2023 0900",NA
"03-31-2023 1000",NA
"03-31-2023 1100",NA
"03-31-2023 1200",NA
"03-31-2023 1300",NA
"03-31-2023 1400",NA
"03-31-2023 1500",NA
"03-31-2023 1600",NA
"03-31-2023 1700",NA
"03-31-2023 1800",NA
"03-31-2023 1900",NA
"03-31-2023 2000",NA
"03-31-2023 2100",NA
"03-31-2023 2200",NA
"03-31-2023 2300",NA
"04-01-2023 0000",NA
"04-01-2023 0100",NA
"04-01-2023 0200",NA
"04-01-2023 0300",NA
"04-01-2023 0400",NA
"04-01-2023 0500",NA
"04-01-2023 0600",NA
"04-01-2023 0700",NA
"04-01-2023 0800",NA
"04-01-2023 0900",NA
"04-01-2023 1000",NA
"04-01-2023 1100",NA
"04-01-2023 1200",NA
"04-01-2023 1300",NA
"04-01-2023 1400",NA
"04-01-2023 1500",NA
"04-01-2023 1600",NA
"04-01-2023 1700",NA
"04-01-2023 1800",NA
"04-01-2023 1900",NA
"04-01-2023 2000",NA
"04-01-2023 2100",NA
"04-01-2023 2200",NA
"04-01-2023 2300",NA
"04-02-2023 0000",NA
"04-02-2023 0100",NA
"04-02-2023 0200",NA
"04-02-2023 0300",NA
"04-02-2023 0400",NA
"04-02-2023 0500",NA
"04-02-2023 0600",NA
"04-02-2023 0700",NA
"04-02-2023 0800",NA
"04-02-2023 0900",NA
"04-02-2023 1000",NA
"04-02-2023 1100",NA
"04-02-2023 1200",NA
"04-02-2023 1300",NA
"04-02-2023 1400",NA
"04-02-2023 1500",NA
"04-02-2023 1600",NA
"04-02-2023 1700",NA
"04-02-2023 1800",NA
"04-02-2023 1900",NA
"04-02-2023 2000",NA
"04-02-2023 2100",NA
"04-02-2023 2200",NA
"04-02-2023 2300",NA
"04-03-2023 0000",NA
"04-03-2023 0100",NA
"04-03-2023 0200",NA
"04-03-2023 0300",NA
"04-03-2023 0400",NA
"04-03-2023 0500",NA
"04-03-2023 0600",NA
"04-03-2023 0700",NA
"04-03-2023 0800",NA
"04-03-2023 0900",NA
"04-03-2023 1000",NA
"04-03-2023 1100",NA
"04-03-2023 1200",NA
"04-03-2023 1300",NA
"04-03-2023 1400",NA
"04-03-2023 1500",NA
"04-03-2023 1600",NA
"04-03-2023 1700",NA
"04-03-2023 1800",NA
"04-03-2023 1900",NA
"04-03-2023 2000",NA
"04-03-2023 2100",NA
"04-03-2023 2200",NA
"04-03-2023 2300",NA
"04-04-2023 0000",NA
"04-04-2023 0100",NA
"04-04-2023 0200",NA
"04-04-2023 0300",NA
"04-04-2023 0400",NA
"04-04-2023 0500",NA
"04-04-2023 0600",NA
"04-04-2023 0700",NA
"04-04-2023 0800",NA
"04-04-2023 0900",NA
"04-04-2023 1000",NA
"04-04-2023 1100",NA
"04-04-2023 1200",NA
"04-04-2023 1300",NA
"04-04-2023 1400",NA
"04-04-2023 1500",NA
"04-04-2023 1600",NA
"04-04-2023 1700",NA
"04-04-2023 1800",NA
"04-04-2023 1900",NA
"04-04-2023 2000",NA
"04-04-2023 2100",NA
"04-04-2023 2200",NA
"04-04-2023 2300",NA
"04-05-2023 0000",NA
"04-05-2023 0100",NA
"04-05-2023 0200",NA
"04-05-2023 0300",NA
"04-05-2023 0400",NA
"04-05-2023 0500",NA
"04-05-2023 0600",NA
"04-05-2023 0700",NA
"04-05-2023 0800",NA
"04-05-2023 0900",NA
"04-05-2023 1000",NA
"04-05-2023 1100",NA
"04-05-2023 1200",NA
"04-05-2023 1300",NA
"04-05-2023 1400",NA
"04-05-2023 1500",NA
"04-05-2023 1600",NA
"04-05-2023 1700",NA
"04-05-2023 1800",NA
"04-05-2023 1900",NA
"04-05-2023 2000",NA
"04-05-2023 2100",NA
"04-05-2023 2200",NA
"04-05-2023 2300",NA
"04-06-2023 0000",NA
"04-06-2023 0100",NA
"04-06-2023 0200",NA
"04-06-2023 0300",NA
"04-06-2023 0400",NA
"04-06-2023 0500",NA
"04-06-2023 0600",NA
"04-06-2023 0700",NA
"04-06-2023 0800",NA
"04-06-2023 0900",NA
"04-06-2023 1000",NA
"04-06-2023 1100",NA
"04-06-2023 1200",NA
"04-06-2023 1300",NA
"04-06-2023 1400",NA
"04-06-2023 1500",NA
"04-06-2023 1600",NA
"04-06-2023 1700",NA
"04-06-2023 1800",NA
"04-06-2023 1900",NA
"04-06-2023 2000",NA
"04-06-2023 2100",NA
"04-06-2023 2200",NA
"04-06-2023 2300",NA
"04-07-2023 0000",NA
"04-07-2023 0100",NA
"04-07-2023 0200",NA
"04-07-2023 0300",NA
"04-07-2023 0400",NA
"04-07-2023 0500",NA
"04-07-2023 0600",NA
"04-07-2023 0700",NA
"04-07-2023 0800",NA
"04-07-2023 0900",NA
"04-07-2023 1000",NA
"04-07-2023 1100",NA
"04-07-2023 1200",NA
"04-07-2023 1300",NA
"04-07-2023 1400",NA
"04-07-2023 1500",NA
"04-07-2023 1600",NA
"04-07-2023 1700",NA
"04-07-2023 1800",NA
"04-07-2023 1900",NA
"04-07-2023 2000",NA
"04-07-2023 2100",NA
"04-07-2023 2200",NA
"04-07-2023 2300",NA
"04-08-2023 0000",NA
"04-08-2023 0100",NA
"04-08-2023 0200",NA
"04-08-2023 0300",NA
"04-08-2023 0400",NA
"04-08-2023 0500",NA
"04-08-2023 0600",NA
"04-08-2023 0700",NA
"04-08-2023 0800",NA
"04-08-2023 0900",NA
"04-08-2023 1000",NA
"04-08-2023 1100",NA
"04-08-2023 1200",NA
"04-08-2023 1300",NA
"04-08-2023 1400",NA
"04-08-2023 1500",NA
"04-08-2023 1600",NA
"04-08-2023 1700",NA
"04-08-2023 1800",NA
"04-08-2023 1900",NA
"04-08-2023 2000",NA
"04-08-2023 2100",NA
"04-08-2023 2200",NA
"04-08-2023 2300",NA
"04-09-2023 0000",NA
"04-09-2023 0100",NA
"04-09-2023 0200",NA
"04-09-2023 0300",NA
"04-09-2023 0400",NA
"04-09-2023 0500",NA
"04-09-2023 0600",NA
"04-09-2023 0700",NA
"04-09-2023 0800",NA
"04-09-2023 0900",NA
"04-09-2023 1000",NA
"04-09-2023 1100",NA
"04-09-2023 1200",NA
"04-09-2023 1300",NA
"04-09-2023 1400",NA
"04-09-2023 1500",NA
"04-09-2023 1600",NA
"04-09-2023 1700",NA
"04-09-2023 1800",NA
"04-09-2023 1900",NA
"04-09-2023 2000",NA
"04-09-2023 2100",NA
"04-09-2023 2200",NA
"04-09-2023 2300",NA
"04-10-2023 0000",NA
"04-10-2023 0100",NA
"04-10-2023 0200",NA
"04-10-2023 0300",NA
"04-10-2023 0400",NA
"04-10-2023 0500",NA
"04-10-2023 0600",NA
"04-10-2023 0700",NA
"04-10-2023 0800",NA
"04-10-2023 0900",NA
"04-10-2023 1000",NA
"04-10-2023 1100",NA
"04-10-2023 1200",NA
"04-10-2023 1300",NA
"04-10-2023 1400",NA
"04-10-2023 1500",NA
"04-10-2023 1600",NA
"04-10-2023 1700",NA
"04-10-2023 1800",NA
"04-10-2023 1900",NA
"04-10-2023 2000",NA
"04-10-2023 2100",NA
"04-10-2023 2200",NA
"04-10-2023 2300",NA
"04-11-2023 0000",NA
"04-11-2023 0100",NA
"04-11-2023 0200",NA
"04-11-2023 0300",NA
"04-11-2023 0400",NA
"04-11-2023 0500",NA
"04-11-2023 0600",NA
"04-11-2023 0700",NA
"04-11-2023 0800",NA
"04-11-2023 0900",NA
"04-11-2023 1000",NA
"04-11-2023 1100",NA
"04-11-2023 1200",NA
"04-11-2023 1300",NA
"04-11-2023 1400",NA
"04-11-2023 1500",NA
"04-11-2023 1600",NA
"04-11-2023 1700",NA
"04-11-2023 1800",NA
"04-11-2023 1900",NA
"04-11-2023 2000",NA
"04-11-2023 2100",NA
"04-11-2023 2200",NA
"04-11-2023 2300",NA
"04-12-2023 0000",NA
"04-12-2023 0100",NA
"04-12-2023 0200",NA
"04-12-2023 0300",NA
"04-12-2023 0400",NA
"04-12-2023 0500",NA
"04-12-2023 0600",NA
"04-12-2023 0700",NA
"04-12-2023 0800",NA
"04-12-2023 0900",NA
"04-12-2023 1000",NA
"04-12-2023 1100",NA
"04-12-2023 1200",NA
"04-12-2023 1300",NA
"04-12-2023 1400",NA
"04-12-2023 1500",NA
"04-12-2023 1600",NA
"04-12-2023 1700",NA
"04-12-2023 1800",NA
"04-12-2023 1900",NA
"04-12-2023 2000",NA
"04-12-2023 2100",NA
"04-12-2023 2200",NA
"04-12-2023 2300",NA
"04-13-2023 0000",NA
"04-13-2023 0100",NA
"04-13-2023 0200",NA
"04-13-2023 0300",NA
"04-13-2023 0400",NA
"04-13-2023 0500",NA
"04-13-2023 0600",NA
"04-13-2023 0700",NA
"04-13-2023 0800",NA
"04-13-2023 0900",NA
"04-13-2023 1000",NA
"04-13-2023 1100",NA
"04-13-2023 1200",NA
"04-13-2023 1300",NA
"04-13-2023 1400",NA
"04-13-2023 1500",NA
"04-13-2023 1600",NA
"04-13-2023 1700",NA
"04-13-2023 1800",NA
"04-13-2023 1900",NA
"04-13-2023 2000",NA
"04-13-2023 2100",NA
"04-13-2023 2200",NA
"04-13-2023 2300",NA
"04-14-2023 0000",NA
"04-14-2023 0100",NA
"04-14-2023 0200",NA
"04-14-2023 0300",NA
"04-14-2023 0400",NA
"04-14-2023 0500",NA
"04-14-2023 0600",NA
"04-14-2023 0700",NA
"04-14-2023 0800",NA
"04-14-2023 0900",NA
"04-14-2023 1000",NA
"04-14-2023 1100",NA
"04-14-2023 1200",NA
"04-14-2023 1300",NA
"04-14-2023 1400",NA
"04-14-2023 1500",NA
"04-14-2023 1600",NA
"04-14-2023 1700",NA
"04-14-2023 1800",NA
"04-14-2023 1900",NA
"04-14-2023 2000",NA
"04-14-2023 2100",NA
"04-14-2023 2200",NA
"04-14-2023 2300",NA
"04-15-2023 0000",NA
"04-15-2023 0100",NA
"04-15-2023 0200",NA
"04-15-2023 0300",NA
"04-15-2023 0400",NA
"04-15-2023 0500",NA
"04-15-2023 0600",NA
"04-15-2023 0700",NA
"04-15-2023 0800",NA
"04-15-2023 0900",NA
"04-15-2023 1000",NA
"04-15-2023 1100",NA
"04-15-2023 1200",NA
"04-15-2023 1300",NA
"04-15-2023 1400",NA
"04-15-2023 1500",NA
"04-15-2023 1600",NA
"04-15-2023 1700",NA
"04-15-2023 1800",NA
"04-15-2023 1900",NA
"04-15-2023 2000",NA
"04-15-2023 2100",NA
"04-15-2023 2200",NA
"04-15-2023 2300",NA
"04-16-2023 0000",NA
"04-16-2023 0100",NA
"04-16-2023 0200",NA
"04-16-2023 0300",NA
"04-16-2023 0400",NA
"04-16-2023 0500",NA
"04-16-2023 0600",NA
"04-16-2023 0700",NA
"04-16-2023 0800",NA
"04-16-2023 0900",NA
"04-16-2023 1000",NA
"04-16-2023 1100",NA
"04-16-2023 1200",NA
"04-16-2023 1300",NA
"04-16-2023 1400",NA
"04-16-2023 1500",NA
"04-16-2023 1600",NA
"04-16-2023 1700",NA
"04-16-2023 1800",NA
"04-16-2023 1900",NA
"04-16-2023 2000",NA
"04-16-2023 2100",NA
"04-16-2023 2200",NA
"04-16-2023 2300",NA
"04-17-2023 0000",NA
"04-17-2023 0100",NA
"04-17-2023 0200",NA
"04-17-2023 0300",NA
"04-17-2023 0400",NA
"04-17-2023 0500",NA
"04-17-2023 0600",NA
"04-17-2023 0700",NA
"04-17-2023 0800",NA
"04-17-2023 0900",NA
"04-17-2023 1000",NA
"04-17-2023 1100",NA
"04-17-2023 1200",NA
"04-17-2023 1300",NA
"04-17-2023 1400",NA
"04-17-2023 1500",NA
"04-17-2023 1600",NA
"04-17-2023 1700",NA
"04-17-2023 1800",NA
"04-17-2023 1900",NA
"04-17-2023 2000",NA
"04-17-2023 2100",NA
"04-17-2023 2200",NA
"04-17-2023 2300",NA
"04-18-2023 0000",NA
"04-18-2023 0100",NA
"04-18-2023 0200",NA
"04-18-2023 0300",NA
"04-18-2023 0400",NA
"04-18-2023 0500",NA
"04-18-2023 0600",NA
"04-18-2023 0700",NA
"04-18-2023 0800",NA
"04-18-2023 0900",NA
"04-18-2023 1000",NA
"04-18-2023 1100",NA
"04-18-2023 1200",NA
"04-18-2023 1300",NA
"04-18-2023 1400",NA
"04-18-2023 1500",NA
"04-18-2023 1600",NA
"04-18-2023 1700",NA
"04-18-2023 1800",NA
"04-18-2023 1900",NA
"04-18-2023 2000",NA
"04-18-2023 2100",NA
"04-18-2023 2200",NA
"04-18-2023 2300",NA
"04-19-2023 0000",NA
"04-19-2023 0100",NA
"04-19-2023 0200",NA
"04-19-2023 0300",NA
"04-19-2023 0400",NA
"04-19-2023 0500",NA
"04-19-2023 0600",NA
"04-19-2023 0700",NA
"04-19-2023 0800",NA
"04-19-2023 0900",NA
"04-19-2023 1000",NA
"04-19-2023 1100",NA
"04-19-2023 1200",NA
"04-19-2023 1300",NA
"04-19-2023 1400",NA
"04-19-2023 1500",NA
"04-19-2023 1600",NA
"04-19-2023 1700",NA
"04-19-2023 1800",NA
"04-19-2023 1900",NA
"04-19-2023 2000",NA
"04-19-2023 2100",NA
"04-19-2023 2200",NA
"04-19-2023 2300",NA
"04-20-2023 0000",NA
"04-20-2023 0100",NA
"04-20-2023 0200",NA
"04-20-2023 0300",NA
"04-20-2023 0400",NA
"04-20-2023 0500",NA
"04-20-2023 0600",NA
"04-20-2023 0700",NA
"04-20-2023 0800",NA
"04-20-2023 0900",NA
"04-20-2023 1000",NA
"04-20-2023 1100",NA
"04-20-2023 1200",NA
"04-20-2023 1300",NA
"04-20-2023 1400",NA
"04-20-2023 1500",NA
"04-20-2023 1600",NA
"04-20-2023 1700",NA
"04-20-2023 1800",NA
"04-20-2023 1900",NA
"04-20-2023 2000",NA
"04-20-2023 2100",NA
"04-20-2023 2200",NA
"04-20-2023 2300",NA
"04-21-2023 0000",NA
"04-21-2023 0100",NA
"04-21-2023 0200",NA
"04-21-2023 0300",NA
"04-21-2023 0400",NA
"04-21-2023 0500",NA
"04-21-2023 0600",NA
"04-21-2023 0700",NA
"04-21-2023 0800",NA
"04-21-2023 0900",NA
"04-21-2023 1000",NA
"04-21-2023 1100",NA
"04-21-2023 1200",NA
"04-21-2023 1300",NA
"04-21-2023 1400",NA
"04-21-2023 1500",NA
"04-21-2023 1600",NA
"04-21-2023 1700",NA
"04-21-2023 1800",NA
"04-21-2023 1900",NA
"04-21-2023 2000",NA
"04-21-2023 2100",NA
"04-21-2023 2200",NA
"04-21-2023 2300",NA
"04-22-2023 0000",NA
"04-22-2023 0100",NA
"04-22-2023 0200",NA
"04-22-2023 0300",NA
"04-22-2023 0400",NA
"04-22-2023 0500",NA
"04-22-2023 0600",NA
"04-22-2023 0700",NA
"04-22-2023 0800",NA
"04-22-2023 0900",NA
"04-22-2023 1000",NA
"04-22-2023 1100",NA
"04-22-2023 1200",NA
"04-22-2023 1300",NA
"04-22-2023 1400",NA
"04-22-2023 1500",NA
"04-22-2023 1600",NA
"04-22-2023 1700",NA
"04-22-2023 1800",NA
"04-22-2023 1900",NA
"04-22-2023 2000",NA
"04-22-2023 2100",NA
"04-22-2023 2200",NA
"04-22-2023 2300",NA
"04-23-2023 0000",NA
"04-23-2023 0100",NA
"04-23-2023 0200",NA
"04-23-2023 0300",NA
"04-23-2023 0400",NA
"04-23-2023 0500",NA
"04-23-2023 0600",NA
"04-23-2023 0700",NA
"04-23-2023 0800",NA
"04-23-2023 0900",NA
"04-23-2023 1000",NA
"04-23-2023 1100",NA
"04-23-2023 1200",NA
"04-23-2023 1300",NA
"04-23-2023 1400",NA
"04-23-2023 1500",NA
"04-23-2023 1600",NA
"04-23-2023 1700",NA
"04-23-2023 1800",NA
"04-23-2023 1900",NA
"04-23-2023 2000",NA
"04-23-2023 2100",NA
"04-23-2023 2200",NA
"04-23-2023 2300",NA
"04-24-2023 0000",NA
"04-24-2023 0100",NA
"04-24-2023 0200",NA
"04-24-2023 0300",NA
"04-24-2023 0400",NA
"04-24-2023 0500",NA
"04-24-2023 0600",NA
"04-24-2023 0700",NA
"04-24-2023 0800",NA
"04-24-2023 0900",NA
"04-24-2023 1000",NA
"04-24-2023 1100",NA
"04-24-2023 1200",NA
"04-24-2023 1300",NA
"04-24-2023 1400",NA
"04-24-2023 1500",NA
"04-24-2023 1600",NA
"04-24-2023 1700",NA
"04-24-2023 1800",NA
"04-24-2023 1900",NA
"04-24-2023 2000",NA
"04-24-2023 2100",NA
"04-24-2023 2200",NA
"04-24-2023 2300",NA
"04-25-2023 0000",NA
"04-25-2023 0100",NA
"04-25-2023 0200",NA
"04-25-2023 0300",NA
"04-25-2023 0400",NA
"04-25-2023 0500",NA
"04-25-2023 0600",NA
"04-25-2023 0700",NA
"04-25-2023 0800",NA
"04-25-2023 0900",NA
"04-25-2023 1000",NA
"04-25-2023 1100",NA
"04-25-2023 1200",NA
"04-25-2023 1300",NA
"04-25-2023 1400",NA
"04-25-2023 1500",NA
"04-25-2023 1600",NA
"04-25-2023 1700",NA
"04-25-2023 1800",NA
"04-25-2023 1900",NA
"04-25-2023 2000",NA
"04-25-2023 2100",NA
"04-25-2023 2200",NA
"04-25-2023 2300",NA
"04-26-2023 0000",NA
"04-26-2023 0100",NA
"04-26-2023 0200",NA
"04-26-2023 0300",NA
"04-26-2023 0400",NA
"04-26-2023 0500",NA
"04-26-2023 0600",NA
"04-26-2023 0700",NA
"04-26-2023 0800",NA
"04-26-2023 0900",NA
"04-26-2023 1000",NA
"04-26-2023 1100",NA
"04-26-2023 1200",NA
"04-26-2023 1300",NA
"04-26-2023 1400",NA
"04-26-2023 1500",NA
"04-26-2023 1600",NA
"04-26-2023 1700",NA
"04-26-2023 1800",NA
"04-26-2023 1900",NA
"04-26-2023 2000",NA
"04-26-2023 2100",NA
"04-26-2023 2200",NA
"04-26-2023 2300",NA
"04-27-2023 0000",NA
"04-27-2023 0100",NA
"04-27-2023 0200",NA
"04-27-2023 0300",NA
"04-27-2023 0400",NA
"04-27-2023 0500",NA
"04-27-2023 0600",NA
"04-27-2023 0700",NA
"04-27-2023 0800",NA
"04-27-2023 0900",NA
"04-27-2023 1000",NA
"04-27-2023 1100",NA
"04-27-2023 1200",NA
"04-27-2023 1300",NA
"04-27-2023 1400",NA
"04-27-2023 1500",NA
"04-27-2023 1600",NA
"04-27-2023 1700",NA
"04-27-2023 1800",NA
"04-27-2023 1900",NA
"04-27-2023 2000",NA
"04-27-2023 2100",NA
"04-27-2023 2200",NA
"04-27-2023 2300",NA
"04-28-2023 0000",NA
"04-28-2023 0100",NA
"04-28-2023 0200",NA
"04-28-2023 0300",NA
"04-28-2023 0400",NA
"04-28-2023 0500",NA
"04-28-2023 0600",NA
"04-28-2023 0700",NA
"04-28-2023 0800",NA
"04-28-2023 0900",NA
"04-28-2023 1000",NA
"04-28-2023 1100",NA
"04-28-2023 1200",NA
"04-28-2023 1300",NA
"04-28-2023 1400",NA
"04-28-2023 1500",NA
"04-28-2023 1600",NA
"04-28-2023 1700",NA
"04-28-2023 1800",NA
"04-28-2023 1900",NA
"04-28-2023 2000",NA
"04-28-2023 2100",NA
"04-28-2023 2200",NA
"04-28-2023 2300",NA
"04-29-2023 0000",NA
"04-29-2023 0100",NA
"04-29-2023 0200",NA
"04-29-2023 0300",NA
"04-29-2023 0400",NA
"04-29-2023 0500",NA
"04-29-2023 0600",NA
"04-29-2023 0700",NA
"04-29-2023 0800",NA
"04-29-2023 0900",NA
"04-29-2023 1000",NA
"04-29-2023 1100",NA
"04-29-2023 1200",NA
"04-29-2023 1300",NA
"04-29-2023 1400",NA
"04-29-2023 1500",NA
"04-29-2023 1600",NA
"04-29-2023 1700",NA
"04-29-2023 1800",NA
"04-29-2023 1900",NA
"04-29-2023 2000",NA
"04-29-2023 2100",NA
"04-29-2023 2200",NA
"04-29-2023 2300",NA
"04-30-2023 0000",NA
"04-30-2023 0100",NA
"04-30-2023 0200",NA
"04-30-2023 0300",NA
"04-30-2023 0400",NA
"04-30-2023 0500",NA
"04-30-2023 0600",NA
"04-30-2023 0700",NA
"04-30-2023 0800",NA
"04-30-2023 0900",NA
"04-30-2023 1000",NA
"04-30-2023 1100",NA
"04-30-2023 1200",NA
"04-30-2023 1300",NA
"04-30-2023 1400",NA
"04-30-2023 1500",NA
"04-30-2023 1600",NA
"04-30-2023 1700",NA
"04-30-2023 1800",NA
"04-30-2023 1900",NA
"04-30-2023 2000",NA
"04-30-2023 2100",NA
"04-30-2023 2200",NA
"04-30-2023 2300",NA
"05-01-2023 0000",NA
"05-01-2023 0100",NA
"05-01-2023 0200",NA
"05-01-2023 0300",NA
"05-01-2023 0400",NA
"05-01-2023 0500",NA
"05-01-2023 0600",NA
"05-01-2023 0700",NA
"05-01-2023 0800",NA
"05-01-2023 0900",NA
"05-01-2023 1000",NA
"05-01-2023 1100",NA
"05-01-2023 1200",NA
"05-01-2023 1300",NA
"05-01-2023 1400",NA
"05-01-2023 1500",NA
"05-01-2023 1600",NA
"05-01-2023 1700",NA
"05-01-2023 1800",NA
"05-01-2023 1900",NA
"05-01-2023 2000",NA
"05-01-2023 2100",NA
"05-01-2023 2200",NA
"05-01-2023 2300",NA
"05-02-2023 0000",NA
"05-02-2023 0100",NA
"05-02-2023 0200",NA
"05-02-2023 0300",NA
"05-02-2023 0400",NA
"05-02-2023 0500",NA
"05-02-2023 0600",NA
"05-02-2023 0700",NA
"05-02-2023 0800",NA
"05-02-2023 0900",NA
"05-02-2023 1000",NA
"05-02-2023 1100",NA
"05-02-2023 1200",NA
"05-02-2023 1300",NA
"05-02-2023 1400",NA
"05-02-2023 1500",NA
"05-02-2023 1600",NA
"05-02-2023 1700",NA
"05-02-2023 1800",NA
"05-02-2023 1900",NA
"05-02-2023 2000",NA
"05-02-2023 2100",NA
"05-02-2023 2200",NA
"05-02-2023 2300",NA
"05-03-2023 0000",NA
"05-03-2023 0100",NA
"05-03-2023 0200",NA
"05-03-2023 0300",NA
"05-03-2023 0400",NA
"05-03-2023 0500",NA
"05-03-2023 0600",NA
"05-03-2023 0700",NA
"05-03-2023 0800",NA
"05-03-2023 0900",NA
"05-03-2023 1000",NA
"05-03-2023 1100",NA
"05-03-2023 1200",NA
"05-03-2023 1300",NA
"05-03-2023 1400",NA
"05-03-2023 1500",NA
"05-03-2023 1600",NA
"05-03-2023 1700",NA
"05-03-2023 1800",NA
"05-03-2023 1900",NA
"05-03-2023 2000",NA
"05-03-2023 2100",NA
"05-03-2023 2200",NA
"05-03-2023 2300",NA
"05-04-2023 0000",NA
"05-04-2023 0100",NA
"05-04-2023 0200",NA
"05-04-2023 0300",NA
"05-04-2023 0400",NA
"05-04-2023 0500",NA
"05-04-2023 0600",NA
"05-04-2023 0700",NA
"05-04-2023 0800",NA
"05-04-2023 0900",NA
"05-04-2023 1000",NA
"05-04-2023 1100",NA
"05-04-2023 1200",NA
"05-04-2023 1300",NA
"05-04-2023 1400",NA
"05-04-2023 1500",NA
"05-04-2023 1600",NA
"05-04-2023 1700",NA
"05-04-2023 1800",NA
"05-04-2023 1900",NA
"05-04-2023 2000",NA
"05-04-2023 2100",NA
"05-04-2023 2200",NA
"05-04-2023 2300",NA
"05-05-2023 0000",NA
"05-05-2023 0100",NA
"05-05-2023 0200",NA
"05-05-2023 0300",NA
"05-05-2023 0400",NA
"05-05-2023 0500",NA
"05-05-2023 0600",NA
"05-05-2023 0700",NA
"05-05-2023 0800",NA
"05-05-2023 0900",NA
"05-05-2023 1000",NA
"05-05-2023 1100",NA
"05-05-2023 1200",NA
"05-05-2023 1300",NA
"05-05-2023 1400",NA
"05-05-2023 1500",NA
"05-05-2023 1600",NA
"05-05-2023 1700",NA
"05-05-2023 1800",NA
"05-05-2023 1900",NA
"05-05-2023 2000",NA
"05-05-2023 2100",NA
"05-05-2023 2200",NA
"05-05-2023 2300",NA
"05-06-2023 0000",NA
"05-06-2023 0100",NA
"05-06-2023 0200",NA
"05-06-2023 0300",NA
"05-06-2023 0400",NA
"05-06-2023 0500",NA
"05-06-2023 0600",NA
"05-06-2023 0700",NA
"05-06-2023 0800",NA
"05-06-2023 0900",NA
"05-06-2023 1000",NA
"05-06-2023 1100",NA
"05-06-2023 1200",NA
"05-06-2023 1300",NA
"05-06-2023 1400",NA
"05-06-2023 1500",NA
"05-06-2023 1600",NA
"05-06-2023 1700",NA
"05-06-2023 1800",NA
"05-06-2023 1900",NA
"05-06-2023 2000",NA
"05-06-2023 2100",NA
"05-06-2023 2200",NA
"05-06-2023 2300",NA
"05-07-2023 0000",NA
"05-07-2023 0100",NA
"05-07-2023 0200",NA
"05-07-2023 0300",NA
"05-07-2023 0400",NA
"05-07-2023 0500",NA
"05-07-2023 0600",NA
"05-07-2023 0700",NA
"05-07-2023 0800",NA
"05-07-2023 0900",NA
"05-07-2023 1000",NA
"05-07-2023 1100",NA
"05-07-2023 1200",NA
"05-07-2023 1300",NA
"05-07-2023 1400",NA
"05-07-2023 1500",NA
"05-07-2023 1600",NA
"05-07-2023 1700",NA
"05-07-2023 1800",NA
"05-07-2023 1900",NA
"05-07-2023 2000",NA
"05-07-2023 2100",NA
"05-07-2023 2200",NA
"05-07-2023 2300",NA
"05-08-2023 0000",NA
"05-08-2023 0100",NA
"05-08-2023 0200",NA
"05-08-2023 0300",NA
"05-08-2023 0400",NA
"05-08-2023 0500",NA
"05-08-2023 0600",NA
"05-08-2023 0700",NA
"05-08-2023 0800",NA
"05-08-2023 0900",NA
"05-08-2023 1000",NA
"05-08-2023 1100",NA
"05-08-2023 1200",NA
"05-08-2023 1300",NA
"05-08-2023 1400",NA
"05-08-2023 1500",NA
"05-08-2023 1600",NA
"05-08-2023 1700",NA
"05-08-2023 1800",NA
"05-08-2023 1900",NA
"05-08-2023 2000",NA
"05-08-2023 2100",NA
"05-08-2023 2200",NA
"05-08-2023 2300",NA
"05-09-2023 0000",NA
"05-09-2023 0100",NA
"05-09-2023 0200",NA
"05-09-2023 0300",NA
"05-09-2023 0400",NA
"05-09-2023 0500",NA
"05-09-2023 0600",NA
"05-09-2023 0700",NA
"05-09-2023 0800",NA
"05-09-2023 0900",NA
"05-09-2023 1000",NA
"05-09-2023 1100",NA
"05-09-2023 1200",NA
"05-09-2023 1300",NA
"05-09-2023 1400",NA
"05-09-2023 1500",NA
"05-09-2023 1600",NA
"05-09-2023 1700",NA
"05-09-2023 1800",NA
"05-09-2023 1900",NA
"05-09-2023 2000",NA
"05-09-2023 2100",NA
"05-09-2023 2200",NA
"05-09-2023 2300",NA
"05-10-2023 0000",NA
"05-10-2023 0100",NA
"05-10-2023 0200",NA
"05-10-2023 0300",NA
"05-10-2023 0400",NA
"05-10-2023 0500",NA
"05-10-2023 0600",NA
"05-10-2023 0700",NA
"05-10-2023 0800",NA
"05-10-2023 0900",NA
"05-10-2023 1000",NA
"05-10-2023 1100",NA
"05-10-2023 1200",NA
"05-10-2023 1300",NA
"05-10-2023 1400",NA
"05-10-2023 1500",NA
"05-10-2023 1600",NA
"05-10-2023 1700",NA
"05-10-2023 1800",NA
"05-10-2023 1900",NA
"05-10-2023 2000",NA
